ref_name,query_name,seed_name,estimation,ref_time,query_time
query1+0,query1,(3.10.1.50)-randstrobemers,1,0.031201005,0.031324497
query1+10,query1,(3.10.1.50)-randstrobemers,0.7042735042735043,0.030779533,0.031324497
query1+20,query1,(3.10.1.50)-randstrobemers,0.4184720638540479,0.030766168,0.031324497
query1+30,query1,(3.10.1.50)-randstrobemers,0.27653471026965004,0.029837832,0.031324497
query1+40,query1,(3.10.1.50)-randstrobemers,0.16,0.030605154,0.031324497
query1+50,query1,(3.10.1.50)-randstrobemers,0.14113597246127366,0.030592,0.031324497
query1+60,query1,(3.10.1.50)-randstrobemers,0.09719839908519154,0.030025415,0.031324497
query1+70,query1,(3.10.1.50)-randstrobemers,0.05476326297775243,0.030967566,0.031324497
query1+80,query1,(3.10.1.50)-randstrobemers,0.06995412844036697,0.038043164,0.031324497
query1+90,query1,(3.10.1.50)-randstrobemers,0.04452054794520548,0.033694462,0.031324497
query1+100,query1,(3.10.1.50)-randstrobemers,0.03278688524590164,0.031677069,0.031324497
query1+110,query1,(3.10.1.50)-randstrobemers,0.034013605442176874,0.032317844,0.031324497
query1+120,query1,(3.10.1.50)-randstrobemers,0.017241379310344827,0.030708469,0.031324497
query1+130,query1,(3.10.1.50)-randstrobemers,0.030910131654264452,0.032447147,0.031324497
query1+140,query1,(3.10.1.50)-randstrobemers,0.013769363166953529,0.031529391,0.031324497
query1+150,query1,(3.10.1.50)-randstrobemers,0.020642201834862386,0.030996229,0.031324497
query1+160,query1,(3.10.1.50)-randstrobemers,0.02148106274731487,0.032099052,0.031324497
query1+170,query1,(3.10.1.50)-randstrobemers,0.018161180476730987,0.031122968,0.031324497
query1+180,query1,(3.10.1.50)-randstrobemers,0.019417475728155338,0.029986862,0.031324497
query1+190,query1,(3.10.1.50)-randstrobemers,0.012464589235127478,0.030641022,0.031324497
query1+200,query1,(3.10.1.50)-randstrobemers,0.02383654937570942,0.030501419,0.031324497
query1+210,query1,(3.10.1.50)-randstrobemers,0.01954022988505747,0.030242984,0.031324497
query1+220,query1,(3.10.1.50)-randstrobemers,0.01129305477131564,0.032841468,0.031324497
query1+230,query1,(3.10.1.50)-randstrobemers,0.01353637901861252,0.032216463,0.031324497
query1+240,query1,(3.10.1.50)-randstrobemers,0.018161180476730987,0.033147904,0.031324497
query1+250,query1,(3.10.1.50)-randstrobemers,0.0206067544361763,0.032152944,0.031324497
query1+260,query1,(3.10.1.50)-randstrobemers,0.017055144968732235,0.032112007,0.031324497
query1+270,query1,(3.10.1.50)-randstrobemers,0.027745664739884393,0.030601969,0.031324497
query1+280,query1,(3.10.1.50)-randstrobemers,0.01954022988505747,0.030367338,0.031324497
query1+290,query1,(3.10.1.50)-randstrobemers,0.013613159387407828,0.032888817,0.031324497
query1+300,query1,(3.10.1.50)-randstrobemers,0.011325028312570781,0.031452177,0.031324497
query1+310,query1,(3.10.1.50)-randstrobemers,0.018130311614730877,0.031030514,0.031324497
query1+320,query1,(3.10.1.50)-randstrobemers,0.02050113895216401,0.030555502,0.031324497
query1+330,query1,(3.10.1.50)-randstrobemers,0.010422698320787493,0.029696597,0.031324497
query1+340,query1,(3.10.1.50)-randstrobemers,0.015774647887323943,0.031463819,0.031324497
query1+350,query1,(3.10.1.50)-randstrobemers,0.020689655172413793,0.031217566,0.031324497
query1+360,query1,(3.10.1.50)-randstrobemers,0.01611047180667434,0.030834035,0.031324497
query1+370,query1,(3.10.1.50)-randstrobemers,0.025331030512377662,0.03066149,0.031324497
query1+380,query1,(3.10.1.50)-randstrobemers,0.01773049645390071,0.028748956,0.031324497
query1+390,query1,(3.10.1.50)-randstrobemers,0.014714204867006225,0.031694121,0.031324497
query1+400,query1,(3.10.1.50)-randstrobemers,0.016968325791855202,0.031256869,0.031324497
query1+410,query1,(3.10.1.50)-randstrobemers,0.006802721088435374,0.031310651,0.031324497
query1+420,query1,(3.10.1.50)-randstrobemers,0.01522248243559719,0.028835177,0.031324497
query1+430,query1,(3.10.1.50)-randstrobemers,0.015350877192982455,0.032773,0.031324497
query1+440,query1,(3.10.1.50)-randstrobemers,0.0103866128101558,0.030304099,0.031324497
query1+450,query1,(3.10.1.50)-randstrobemers,0.01812004530011325,0.03069333,0.031324497
query1+460,query1,(3.10.1.50)-randstrobemers,0.012229016120066704,0.031860124,0.031324497
query1+470,query1,(3.10.1.50)-randstrobemers,0.02148106274731487,0.031543318,0.031324497
query1+480,query1,(3.10.1.50)-randstrobemers,0.014968336211859529,0.030694723,0.031324497
query1+490,query1,(3.10.1.50)-randstrobemers,0.018192154633314382,0.031047616,0.031324497
query1+500,query1,(3.10.1.50)-randstrobemers,0.02983362019506598,0.029788931,0.031324497
query1+510,query1,(3.10.1.50)-randstrobemers,0.015116279069767442,0.029264796,0.031324497
query1+520,query1,(3.10.1.50)-randstrobemers,0.021652421652421653,0.030687199,0.031324497
query1+530,query1,(3.10.1.50)-randstrobemers,0.02741290691033695,0.030978316,0.031324497
query1+540,query1,(3.10.1.50)-randstrobemers,0.010285714285714285,0.031479087,0.031324497
query1+550,query1,(3.10.1.50)-randstrobemers,0.019867549668874173,0.03359268,0.031324497
query1+560,query1,(3.10.1.50)-randstrobemers,0.012130401819560273,0.016059916,0.031324497
query1+570,query1,(3.10.1.50)-randstrobemers,0.024878312601406164,0.034748953,0.031324497
query1+580,query1,(3.10.1.50)-randstrobemers,0.02025586353944563,0.034779561,0.031324497
query1+590,query1,(3.10.1.50)-randstrobemers,0.008116883116883116,0.01236439,0.031324497
